arch,task,model,ablation,ptp,max_seq_num,embseed,sampleseed,metric,value
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-444,sampling_seed-12345,test_loss,"[2.0189355611801147, 1.8556385040283203, 1.9621212482452393, 1.974327027797699, 1.9531611204147339, 1.9822407960891724, 1.9762076139450073, 1.9809300899505615, 1.9847639799118042, 1.977656364440918, 1.9891183972358704, 1.9856646656990051, 1.980992317199707, 1.9647691249847412, 1.967388391494751, 1.9555429816246033, 3.6022000312805176]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-444,sampling_seed-12345,test_performance_2,"[0.34025974025974026, 0.4025974025974026, 0.33246753246753247, 0.36883116883116884, 0.34025974025974026, 0.34025974025974026, 0.32987012987012987, 0.33246753246753247, 0.33246753246753247, 0.32987012987012987, 0.3246753246753247, 0.33246753246753247, 0.3246753246753247, 0.3142857142857143, 0.3142857142857143, 0.32727272727272727, 0.19480519480519481]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-444,sampling_seed-12345,test_performance_1,"[0.7215024996809706, 0.7383688910703016, 0.6734881509594473, 0.6724518991515607, 0.6756631652719791, 0.6474712506486066, 0.6475518763687284, 0.642641338639516, 0.6486335874221071, 0.6450874837283027, 0.6505496438427574, 0.6494641648908336, 0.6440159562681892, 0.6424523734878099, 0.6505357115974423, 0.6241819010875507, 0.48818086990775206]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-12345,sampling_seed-42,train_loss,"[1.4412646858315719, 1.3635911627819663, 1.376371615811398, 1.3902085517582141, 1.3924713793553805, 1.4075644173120196, 1.41389535916479, 1.4115735919852006, 1.423830480952012, 1.438243423637591, 1.4200306660250614, 1.416306379594301, 1.4477079918510036, 1.4517183052866083, 1.442510266053049, 1.4540860433327525, 1.4825236860074495]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-12345,sampling_seed-42,val_loss,"[1.4616754821368627, 1.4024801680019923, 1.547606655529567, 1.5573743666921342, 1.5659032719475883, 1.5816827501569475, 1.5883487037249975, 1.5963542461395264, 1.59870525768825, 1.6039388690676009, 1.600648888519832, 1.6004678351538522, 1.6108567033495222, 1.6260979516165597, 1.6250910248075212, 1.6318340982709612, 3.7909788574491228]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-12345,sampling_seed-42,test_loss,"[2.0189355611801147, 1.8576543927192688, 1.8874083757400513, 1.879716157913208, 1.8815494179725647, 1.8811354637145996, 1.889048993587494, 1.898733913898468, 1.9019434452056885, 1.9074639678001404, 1.9188028573989868, 1.909614086151123, 1.9013631343841553, 1.9269796013832092, 1.9313428401947021, 1.9212617874145508, 3.745442032814026]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-12345,sampling_seed-42,test_performance_2,"[0.34025974025974026, 0.38181818181818183, 0.38181818181818183, 0.38181818181818183, 0.37662337662337664, 0.38181818181818183, 0.35324675324675325, 0.34545454545454546, 0.34545454545454546, 0.34285714285714286, 0.35064935064935066, 0.35584415584415585, 0.34805194805194806, 0.3142857142857143, 0.3246753246753247, 0.34285714285714286, 0.18441558441558442]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-12345,sampling_seed-42,test_performance_1,"[0.7215024996809706, 0.7569426182156228, 0.7168110492833131, 0.7230736229052783, 0.7144672624761957, 0.7019699385623446, 0.6819597237648912, 0.678962705602466, 0.6723246886091883, 0.6734238868205933, 0.6700089175593998, 0.6749311924740937, 0.6751192170638177, 0.6720851547348901, 0.6734643037825964, 0.6673147158890407, 0.49027912120899675]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-12345,sampling_seed-0,train_loss,"[1.4412646858315719, 1.3639987895363255, 1.3843009126813788, 1.4106060360607349, 1.4137128873875267, 1.4179534567029852, 1.4135465339610451, 1.4339153892115544, 1.4607973569317867, 1.448204385606866, 1.428521620599847, 1.4383343834626048, 1.4457389806446277, 1.4508327810387862, 1.4550123810768127, 1.4758768207148503, 1.484826269902681]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-12345,sampling_seed-0,val_loss,"[1.4616754821368627, 1.4098164098603385, 1.5589041369301933, 1.5770198787961687, 1.5853781189237321, 1.5960189189229692, 1.602074682712555, 1.6086567725454057, 1.6144404241016932, 1.613575918333871, 1.6114449075290136, 1.6150437082563127, 1.6228478806359428, 1.6347860097885132, 1.6368410417011805, 1.6491368327822005, 3.651836429323469]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-12345,sampling_seed-0,test_loss,"[2.0189355611801147, 1.848666787147522, 1.9070836305618286, 1.8934223055839539, 1.8921301364898682, 1.9058570861816406, 1.9145854115486145, 1.9173495173454285, 1.910884439945221, 1.9201223254203796, 1.9292977452278137, 1.9222175478935242, 1.9278267621994019, 1.9523053765296936, 1.9480111598968506, 1.9428630471229553, 3.6029140949249268]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-12345,sampling_seed-0,test_performance_2,"[0.34025974025974026, 0.38181818181818183, 0.37922077922077924, 0.36363636363636365, 0.35844155844155845, 0.34805194805194806, 0.35324675324675325, 0.35584415584415585, 0.33766233766233766, 0.35324675324675325, 0.33766233766233766, 0.34805194805194806, 0.3168831168831169, 0.33246753246753247, 0.33506493506493507, 0.3168831168831169, 0.18961038961038962]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-12345,sampling_seed-0,test_performance_1,"[0.7215024996809706, 0.7628881170422867, 0.703328214678459, 0.7061226808332857, 0.700419316378335, 0.6909067131110633, 0.6704228019340361, 0.6733019612723421, 0.6693457177731635, 0.6665046030030629, 0.6646995564351139, 0.6657927479307953, 0.6680703279961147, 0.6636696918886609, 0.6680395122545856, 0.6654245791987867, 0.5044289497689004]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-12345,sampling_seed-12345,train_loss,"[1.4412646858315719, 1.3658960053795262, 1.3852518169503463, 1.4093951520166899, 1.4145579620411521, 1.4198403327088607, 1.434218300016303, 1.442560729227568, 1.443812956935481, 1.4508705045047559, 1.4305613982050043, 1.431650133509385, 1.4632518103248195, 1.4566314628249721, 1.4606697873065346, 1.4671341682735242, 1.4505421268312555]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-12345,sampling_seed-12345,val_loss,"[1.4616754821368627, 1.4088214210101537, 1.5563021217073714, 1.5735648359571184, 1.5775108592850822, 1.5945549181529455, 1.6004666771207536, 1.6059087600026811, 1.6078635879925318, 1.6117429648126875, 1.6091317619596208, 1.6086533325059074, 1.616546698978969, 1.6246604578835624, 1.6253406831196375, 1.6362245764051164, 3.7527979952948436]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-12345,sampling_seed-12345,test_loss,"[2.0189355611801147, 1.8524596691131592, 1.8986668586730957, 1.8783351182937622, 1.8702674508094788, 1.8771811723709106, 1.883198618888855, 1.8839339017868042, 1.8952638506889343, 1.8955191373825073, 1.912895679473877, 1.912558376789093, 1.9074935913085938, 1.9358213543891907, 1.9421337246894836, 1.940138339996338, 3.6390775442123413]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-12345,sampling_seed-12345,test_performance_2,"[0.34025974025974026, 0.38181818181818183, 0.35844155844155845, 0.35064935064935066, 0.35324675324675325, 0.35064935064935066, 0.35324675324675325, 0.34025974025974026, 0.35584415584415585, 0.35844155844155845, 0.35324675324675325, 0.35064935064935066, 0.34285714285714286, 0.3194805194805195, 0.3090909090909091, 0.3116883116883117, 0.2025974025974026]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-12345,sampling_seed-12345,test_performance_1,"[0.7215024996809706, 0.7613873622706844, 0.7106104323579668, 0.7169541183735751, 0.7151588039153485, 0.7018896973363961, 0.685931600853012, 0.685119215027773, 0.6835333413253342, 0.6847073662122091, 0.6756470012229551, 0.6766493587446955, 0.6747506138267838, 0.6721514495071993, 0.6683551785758112, 0.6642678919985512, 0.5201029751999482]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-42,sampling_seed-42,train_loss,"[1.4412646858315719, 1.367814889079646, 1.4497428787382025, 1.4330176397373802, 1.4569038780112016, 1.4497711250656529, 1.4680134528561641, 1.4551481008529663, 1.47611424483751, 1.4719726098211188, 1.4562199837283085, 1.4899776232870001, 1.4826162143757469, 1.489527978395161, 1.4953373168644153, 1.520198825158571, 1.442717100444593]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-42,sampling_seed-42,val_loss,"[1.4616754821368627, 1.4436517442975725, 1.5851588589804513, 1.5991525650024414, 1.6088710512433733, 1.6242994240352087, 1.6302702256611414, 1.633550456592015, 1.6375785555158342, 1.634904486792428, 1.6440357651029314, 1.649062156677246, 1.649090119770595, 1.6507977758135115, 1.6572042192731584, 1.6638290200914656, 3.466156142098563]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-42,sampling_seed-42,test_loss,"[2.0189355611801147, 1.9960159063339233, 1.9342719316482544, 1.9338534474372864, 1.9232740998268127, 1.9569185972213745, 1.931933581829071, 1.936170518398285, 1.9378197193145752, 1.9556635618209839, 1.953272819519043, 1.9375519752502441, 1.9392626881599426, 1.9437121748924255, 1.9464122653007507, 1.9341844320297241, 3.436453104019165]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-42,sampling_seed-42,test_performance_2,"[0.34025974025974026, 0.36363636363636365, 0.32987012987012987, 0.34545454545454546, 0.32987012987012987, 0.3116883116883117, 0.3194805194805195, 0.32727272727272727, 0.3038961038961039, 0.3090909090909091, 0.3064935064935065, 0.2987012987012987, 0.3168831168831169, 0.32987012987012987, 0.2987012987012987, 0.3142857142857143, 0.18701298701298702]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-42,sampling_seed-42,test_performance_1,"[0.7215024996809706, 0.7032212555057737, 0.6949372697401655, 0.6896748628642639, 0.6905323165859162, 0.6813001477223519, 0.6857990482711809, 0.6861345504791778, 0.6794900762285137, 0.6779423305869493, 0.680462672938884, 0.6803065362898951, 0.6796761910170684, 0.6777580865008369, 0.6737660911353982, 0.6834477437986373, 0.5567333944278674]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-42,sampling_seed-0,train_loss,"[1.4412646858315719, 1.3830244164717824, 1.4191176514876516, 1.4215122931881954, 1.4196121849511798, 1.4424190646723698, 1.4321730513321727, 1.467979073524475, 1.4737170777822797, 1.463368491122597, 1.4667000362747593, 1.4867326272161383, 1.4606429526680393, 1.4754200107172917, 1.5079848044796993, 1.5160080445440192, 1.4441484526584023]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-42,sampling_seed-0,val_loss,"[1.4616754821368627, 1.4475946426391602, 1.5702436140605383, 1.5907718113490514, 1.5944419758660453, 1.6167603390557426, 1.624275701386588, 1.629116177558899, 1.6317528997148787, 1.6319942304066248, 1.63765891960689, 1.6422724212918962, 1.6429944719587053, 1.6508976050785609, 1.6589027302605766, 1.6718380280903407, 3.471622739519392]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-42,sampling_seed-0,test_loss,"[2.0189355611801147, 1.971947729587555, 1.9504457712173462, 1.9465051889419556, 1.9529548287391663, 1.9836965203285217, 1.9671387076377869, 1.9488371014595032, 1.9565098285675049, 1.968680739402771, 1.9691670536994934, 1.952136754989624, 1.9645898342132568, 1.9575451016426086, 1.9517842531204224, 1.9584144353866577, 3.7680790424346924]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-42,sampling_seed-0,test_performance_2,"[0.34025974025974026, 0.35064935064935066, 0.32987012987012987, 0.34805194805194806, 0.34545454545454546, 0.3038961038961039, 0.3220779220779221, 0.33246753246753247, 0.3220779220779221, 0.3194805194805195, 0.3116883116883117, 0.3038961038961039, 0.3168831168831169, 0.3064935064935065, 0.3038961038961039, 0.3038961038961039, 0.16883116883116883]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-42,sampling_seed-0,test_performance_1,"[0.7215024996809706, 0.7049448736233125, 0.6924885678353201, 0.6932007573076935, 0.6909232514879157, 0.6773951213907614, 0.6833036535925346, 0.6852806866950335, 0.6776161221104745, 0.6768561392609012, 0.6788225224473206, 0.6802159960487612, 0.6775519154272623, 0.6801838897860893, 0.6720635938140009, 0.6774742922291244, 0.49842581008022213]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-42,sampling_seed-12345,train_loss,"[1.4412646858315719, 1.3675538740660016, 1.4157046895278127, 1.4576619361576282, 1.4295820029158341, 1.4391826861783077, 1.483146789826845, 1.4461484739654942, 1.4697263868231523, 1.4996415188438015, 1.451258100961384, 1.485573106690457, 1.4766078340379816, 1.4775369951599522, 1.4962296956463863, 1.5077613686260425, 1.4506003668433742]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-42,sampling_seed-12345,val_loss,"[1.4616754821368627, 1.439024840082441, 1.5735406194414412, 1.6034588132585799, 1.6014339412961687, 1.6214574405125208, 1.635049751826695, 1.6330568960734777, 1.637028660093035, 1.6379240580967493, 1.6396859543664115, 1.6442432744162423, 1.645002773829869, 1.648153645651681, 1.6518866164343697, 1.658235686165946, 3.650615385600499]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-42,sampling_seed-12345,test_loss,"[2.0189355611801147, 1.9662973284721375, 1.9395849108695984, 1.9276483058929443, 1.940348505973816, 1.9595279693603516, 1.9289398789405823, 1.9336918592453003, 1.9428234696388245, 1.9350903034210205, 1.9492363333702087, 1.9315661191940308, 1.9270943403244019, 1.9321452975273132, 1.9185324311256409, 1.9189335703849792, 3.5205469131469727]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-42,sampling_seed-12345,test_performance_2,"[0.34025974025974026, 0.36883116883116884, 0.33766233766233766, 0.33766233766233766, 0.3246753246753247, 0.3168831168831169, 0.3168831168831169, 0.33246753246753247, 0.3194805194805195, 0.3220779220779221, 0.32727272727272727, 0.3246753246753247, 0.33246753246753247, 0.32727272727272727, 0.32987012987012987, 0.3220779220779221, 0.14805194805194805]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-42,sampling_seed-12345,test_performance_1,"[0.7215024996809706, 0.7065950044429192, 0.7044582608885884, 0.6920288409652725, 0.6955318612812863, 0.6819030604032591, 0.685922968898402, 0.6886653277042332, 0.6808197261432152, 0.6793416636701642, 0.6838010319528597, 0.6844405279305394, 0.6879356874639356, 0.6880661530790821, 0.6896091263488351, 0.7002400837402007, 0.5311925374272888]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-35,sampling_seed-42,train_loss,"[1.4412646858315719, 1.3628156216521012, 1.3224494833695262, 1.3556122152428878, 1.3513227136511552, 1.38042635352988, 1.3970838659688045, 1.4145781586044712, 1.4129178806355125, 1.4178900091271651, 1.4138598159739846, 1.4078574494311684, 1.4274406746814126, 1.4292696620288647, 1.43370479031613, 1.4594817475268715, 1.4392562979146053]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-35,sampling_seed-42,val_loss,"[1.4616754821368627, 1.4577689000538416, 1.508750855922699, 1.5469502891813005, 1.549543789454869, 1.5808509758540563, 1.5959419012069702, 1.6022086994988578, 1.6033248901367188, 1.605982678277152, 1.6076893295560564, 1.6067674670900618, 1.6147800513676234, 1.6214240789413452, 1.6276327882494246, 1.6401224306651525, 3.690734096935817]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-35,sampling_seed-42,test_loss,"[2.0189355611801147, 1.863485336303711, 1.9371665716171265, 1.9076488614082336, 1.9099519848823547, 1.9166668057441711, 1.9273386597633362, 1.9163352847099304, 1.9197428822517395, 1.910095751285553, 1.9059698581695557, 1.91366446018219, 1.9057145714759827, 1.9082979559898376, 1.8980565667152405, 1.897367537021637, 3.6593672037124634]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-35,sampling_seed-42,test_performance_2,"[0.34025974025974026, 0.3974025974025974, 0.37142857142857144, 0.34545454545454546, 0.34285714285714286, 0.32987012987012987, 0.34025974025974026, 0.33246753246753247, 0.34285714285714286, 0.34285714285714286, 0.34545454545454546, 0.34545454545454546, 0.33246753246753247, 0.34805194805194806, 0.33506493506493507, 0.33506493506493507, 0.2025974025974026]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-35,sampling_seed-42,test_performance_1,"[0.7215024996809706, 0.7324958097188203, 0.7059686267210914, 0.7072566094822932, 0.7070165868383066, 0.704323253661524, 0.6836953269244521, 0.6912653073714667, 0.6826662328750663, 0.6870423643326327, 0.6864594728352597, 0.688665401205905, 0.6850927946429866, 0.687973272786206, 0.6848839809265013, 0.6817414372374173, 0.5037745691597221]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-35,sampling_seed-0,train_loss,"[1.4412646858315719, 1.3625311851501465, 1.3198893321187872, 1.3489420131633156, 1.3504677509006702, 1.3767044355994777, 1.393387888607226, 1.407787395151038, 1.4095843465704667, 1.406120146575727, 1.4136134637029547, 1.4026707850004498, 1.4379747572698092, 1.4286237515901263, 1.4207058046993457, 1.4319900838952315, 1.4444405687482733]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-35,sampling_seed-0,val_loss,"[1.4616754821368627, 1.4576610497065954, 1.5120702300752913, 1.5465797781944275, 1.5493680494172233, 1.5801295297486442, 1.5952043192727225, 1.6046792609351022, 1.605799572808402, 1.6082880326679774, 1.612422559942518, 1.608162718159812, 1.6187537738255091, 1.623423593384879, 1.6280870011874609, 1.639578035899571, 3.582261085510254]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-35,sampling_seed-0,test_loss,"[2.0189355611801147, 1.8581719398498535, 1.9500749111175537, 1.9212239980697632, 1.9216657280921936, 1.9231780767440796, 1.9147319793701172, 1.9153647422790527, 1.9113264083862305, 1.9061201810836792, 1.8988813161849976, 1.9019469618797302, 1.8906655311584473, 1.8984551429748535, 1.9134358763694763, 1.915036916732788, 3.5574331283569336]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-35,sampling_seed-0,test_performance_2,"[0.34025974025974026, 0.3974025974025974, 0.34545454545454546, 0.35584415584415585, 0.34025974025974026, 0.33506493506493507, 0.33246753246753247, 0.32727272727272727, 0.34285714285714286, 0.35324675324675325, 0.35324675324675325, 0.35844155844155845, 0.34545454545454546, 0.34025974025974026, 0.33766233766233766, 0.35584415584415585, 0.17142857142857143]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-35,sampling_seed-0,test_performance_1,"[0.7215024996809706, 0.7311169885082437, 0.7083169712634085, 0.7105848628061389, 0.7096313992243835, 0.7083313329156371, 0.6939261740144849, 0.6938804730991834, 0.6909111952470456, 0.6943746185740491, 0.6955426841118773, 0.6979953896186182, 0.6907554418686833, 0.6936882528432895, 0.6819077154439002, 0.6775270028652454, 0.4661373985989992]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-35,sampling_seed-12345,train_loss,"[1.4412646858315719, 1.3625631677476984, 1.320038146094272, 1.349694195546602, 1.3561497989453768, 1.3818067218128003, 1.4105865892611051, 1.4244533243932223, 1.4239888755898726, 1.4012801051139832, 1.4094981645282947, 1.4359080885585986, 1.417425723452317, 1.4540504248518693, 1.4178746091692072, 1.434833664643137, 1.487162577478509]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-35,sampling_seed-12345,val_loss,"[1.4616754821368627, 1.4625726853098189, 1.5108843786375863, 1.5438612699508667, 1.5492934840066093, 1.5821170806884766, 1.6008740493229456, 1.6040796382086617, 1.6050908310072762, 1.6063425285475594, 1.6077462775366647, 1.6105523194585527, 1.6152117933545793, 1.6244378004755293, 1.6219942229134696, 1.6316963349069868, 3.6434683799743652]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-35,sampling_seed-12345,test_loss,"[2.0189355611801147, 1.858454406261444, 1.9437499046325684, 1.924179196357727, 1.9215242862701416, 1.9199951887130737, 1.9159258008003235, 1.9069396257400513, 1.9066869020462036, 1.9039692878723145, 1.904029369354248, 1.8948878049850464, 1.9050670862197876, 1.893023669719696, 1.8933275938034058, 1.8849376440048218, 3.5915844440460205]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-35,sampling_seed-12345,test_performance_2,"[0.34025974025974026, 0.37662337662337664, 0.36623376623376624, 0.34285714285714286, 0.34025974025974026, 0.34285714285714286, 0.3194805194805195, 0.33246753246753247, 0.34285714285714286, 0.35584415584415585, 0.34025974025974026, 0.33766233766233766, 0.32987012987012987, 0.32727272727272727, 0.34285714285714286, 0.36103896103896105, 0.2025974025974026]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-35,sampling_seed-12345,test_performance_1,"[0.7215024996809706, 0.7327345423077314, 0.7039765885339759, 0.7008576960266241, 0.7012381033463625, 0.704345688019211, 0.6932452924033569, 0.6999930777757785, 0.6900546060753673, 0.6971777078710694, 0.6993776783919494, 0.7014354490786191, 0.6959448296581172, 0.6964975497805057, 0.6973453051544622, 0.6918514218337882, 0.5018503656374261]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-0,sampling_seed-42,train_loss,"[1.4412646858315719, 1.3906157832396657, 1.4089912395728261, 1.3888322585507442, 1.3875782866227, 1.4276015256580554, 1.390018475683112, 1.4192717765506946, 1.4173161732523065, 1.4252422420602096, 1.4103828072547913, 1.3935617208480835, 1.4066022038459778, 1.414409954296915, 1.3959179206898338, 1.3975311298119395, 1.3574437404933728]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-0,sampling_seed-42,val_loss,"[1.4616754821368627, 1.4249939918518066, 1.4753525512559074, 1.4706532444272722, 1.475042121750968, 1.5033708129610335, 1.4942520260810852, 1.508221013205392, 1.513889457498278, 1.520810833999089, 1.5108956694602966, 1.5081334454672677, 1.5176469343049186, 1.5220816220555986, 1.5274649603026254, 1.5389246600014823, 3.7300043616976057]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-0,sampling_seed-42,test_loss,"[2.0189355611801147, 1.9086249470710754, 1.8771549463272095, 1.9003183245658875, 1.8749617338180542, 1.8530134558677673, 1.8639143109321594, 1.86343652009964, 1.8575266599655151, 1.8535787463188171, 1.871409833431244, 1.8751025795936584, 1.8824980854988098, 1.880324363708496, 1.910128891468048, 1.914095163345337, 4.099328994750977]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-0,sampling_seed-42,test_performance_2,"[0.34025974025974026, 0.36883116883116884, 0.35584415584415585, 0.35064935064935066, 0.36363636363636365, 0.34545454545454546, 0.35584415584415585, 0.35584415584415585, 0.37142857142857144, 0.35844155844155845, 0.35584415584415585, 0.35064935064935066, 0.35064935064935066, 0.36103896103896105, 0.35584415584415585, 0.35844155844155845, 0.15324675324675324]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-0,sampling_seed-42,test_performance_1,"[0.7215024996809706, 0.7491756998337136, 0.7466071826684251, 0.7434715994144412, 0.746299387523983, 0.7385922380637094, 0.7375329752699542, 0.7341557201505641, 0.7407233096120704, 0.7336714499495895, 0.7353267657284789, 0.7305892433842158, 0.7202479147207971, 0.7177826803266228, 0.7165011874832053, 0.7106092817170488, 0.53322394714828]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-0,sampling_seed-0,train_loss,"[1.4412646858315719, 1.3920349133642096, 1.4098673713834662, 1.3904228179078353, 1.3869523876591732, 1.4279671719199734, 1.3908377634851556, 1.4161857084224099, 1.4510710804085982, 1.4105829125956486, 1.4053287506103516, 1.3841502227281268, 1.4160225328646208, 1.374841664966784, 1.3825719513391193, 1.384082882027877, 1.4379340127894753]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-0,sampling_seed-0,val_loss,"[1.4616754821368627, 1.4293423550469535, 1.4771632296698434, 1.4744100826127189, 1.4766326887266976, 1.5046004823275976, 1.4942886914525713, 1.5095970375197274, 1.5301310675484794, 1.5155977606773376, 1.513084990637643, 1.5054214767047338, 1.523911280291421, 1.5157481517110551, 1.526123046875, 1.5381315095084054, 3.861009802137102]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-0,sampling_seed-0,test_loss,"[2.0189355611801147, 1.9083865880966187, 1.887728989124298, 1.9165353178977966, 1.9003998041152954, 1.8753071427345276, 1.8890399932861328, 1.8972944617271423, 1.8757821321487427, 1.8803828358650208, 1.8915889263153076, 1.8931239247322083, 1.899291455745697, 1.9175171852111816, 1.9302945733070374, 1.9435357451438904, 4.0214550495147705]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-0,sampling_seed-0,test_performance_2,"[0.34025974025974026, 0.36103896103896105, 0.35844155844155845, 0.36363636363636365, 0.36883116883116884, 0.36883116883116884, 0.35584415584415585, 0.36103896103896105, 0.36883116883116884, 0.35584415584415585, 0.34285714285714286, 0.35324675324675325, 0.35324675324675325, 0.34805194805194806, 0.35584415584415585, 0.35324675324675325, 0.1974025974025974]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-0,sampling_seed-0,test_performance_1,"[0.7215024996809706, 0.7475889884919937, 0.7391451945677775, 0.7378624722711293, 0.7379035183155432, 0.7326613464459997, 0.7282694389817662, 0.7209644785272681, 0.7229783811016404, 0.7220198264653364, 0.7275257713322505, 0.7196915200572251, 0.7125635126601938, 0.7078026271022635, 0.7071139782634173, 0.7081559727458661, 0.5186342655721498]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-0,sampling_seed-12345,train_loss,"[1.4412646858315719, 1.3926901189904464, 1.4108537341419018, 1.3916042949024, 1.3790753295547085, 1.4259885675028752, 1.387871331290195, 1.4167405366897583, 1.4023380342282747, 1.4434665033691807, 1.4103007818523206, 1.4103131106025295, 1.450542151927948, 1.390709058234566, 1.3888377798231024, 1.4260677161969637, 1.314168588111275]"
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,stat,0.0,200,seed-0,sampling_seed-12345,val_loss,"[1.4616754821368627, 1.4268732241221838, 1.4746049557413374, 1.4752915501594543, 1.4682180200304304, 1.5015671253204346, 1.4953478745051794, 1.509616562298366, 1.507564697946821, 1.5263398034232003, 1.5090198261397225, 1.5082210217203413, 1.5308008279119218, 1.5095412220273698, 1.5269346577780587, 1.542076289653778, 3.5250158991132463]"
